Post Created Date,Post Created Time,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Message,Link,Score,comment_csv,comment_neg,comment_pos,comment_total,timestamp,week_day,time_slot,polarity,polarity_class,polarity_comment
09-06-21,5:21:10,"4,109",2966,86,40,944,17,29,2,5,20,Cowboy Kitchen is situated near Tikatuli Nojrul Market ! You will see the best interior design here ! Shahriar Rabbir : http://www.facebook.com/srabbir:=:https://www.facebook.com/srabbir http://www.instagram.com/shahriar_rabbir/:=:https://www.instagram.com/accounts/login/ Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/,https://www.facebook.com/metroman14/videos/483313599415796/,-2.9,metroman_85,8,20,28,2021-06-09 10:21:10,wednesday,11,0.9292035398230089,7,0.42857142857142855
24-06-21,13:06:59,"83,151",44246,1765,1001,26765,934,7887,27,47,479,"Watch HD: https://youtu.be/Ecuv00-IG5M:=:https://www.youtube.com/watch?v=Ecuv00-IG5M&feature=youtu.be Turkizzmo - বাংলাদেশে প্রথম টার্কিশ আইসক্রিম? Dhali Food Court: https://goo.gl/maps/jmcZGJK57T5CT6MYA:=:https://www.google.com/maps/place/Dhali+Food+Court/@23.8092557,90.4294579,17z/data=!3m1!4b1!4m5!3m4!1s0x3755c7cdc7253831:0x510125ddbd7c2807!8m2!3d23.8092557!4d90.4316466?shorturl=1 Follow US: Shahriar Rabbir : http://www.facebook.com/srabbir:=:https://www.facebook.com/srabbir http://www.instagram.com/shahriar_rabbir/:=:https://www.instagram.com/accounts/login/ Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/",https://www.facebook.com/metroman14/videos/620452922680250/,6.98,metroman_86,18,11,29,2021-06-24 18:06:59,thursday,19,0.5594233376684469,6,-0.2413793103448276
30-06-21,4:42:23,"17,839",10776,293,70,6405,67,102,5,6,115,"So after being nominated by Khudalagse, we decided to share our favorite food with our audience and cook it (Achari Beef Bhuna). We also wrote a song about metrorail & its hassle back in 2017 xD And decided to sing it here ! #FavfoodandCoke Follow US: Shahriar Rabbir : http://www.facebook.com/srabbir:=:https://www.facebook.com/srabbir http://www.instagram.com/shahriar_rabbir/:=:https://www.instagram.com/accounts/login/ Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/",https://www.facebook.com/metroman14/videos/2878824975663382/,1.5,metroman_87,5,24,29,2021-06-30 09:42:23,wednesday,10,0.9662686567164179,7,0.6551724137931034
04-07-21,4:30:58,"14,386",9974,418,302,3428,86,84,5,11,78,"বনানীর Golden Tulip হোটেলে আমরা তাদের বুফ্যে টা মেইনলি খেতে গেসিলাম , সাথে রাত্রিযাপনটাও সেরে ফেললাম । তাদের বুফ্যেটার প্রাইস ১৯৯৯+ টাকা , কিন্তু একটা কিনলে একটা ফ্রি ! আর রাত্রিযাপন করলে বা ডেলং এ আসলেও তাদের সুইমিংপুলটা পাচ্ছেন ইঞ্জয় করার সুবিধা ! Facebook Page : https://www.facebook.com/GoldenTulipDhaka/ Google Map Link : https://g.page/GoldenTulipDhaka?share:=:https://www.google.com/maps/place//data=!4m2!3m1!1s0x3755c70c8eef57eb:0xd8783c3f7f60a4ac?source=g.page.share Details : For staycation 5995 BDT complementary tea and coffee 10%discount on dine in Add 1999 to stay overnight with complementary breakfast 50% discount on dine in **** Signature Dinner buffet at 1999++ Buy1 Get1 **** Follow US: Shahriar Rabbir : http://www.facebook.com/srabbir:=:https://www.facebook.com/srabbir http://www.instagram.com/shahriar_rabbir/:=:https://www.instagram.com/accounts/login/ Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/",https://www.facebook.com/metroman14/videos/313630963636842/,1.21,metroman_88,5,24,29,2021-07-04 09:30:58,sunday,10,0.9458288190682557,7,0.6551724137931034
08-07-21,4:15:00,"2,318",1609,52,37,586,10,7,3,0,14,সিলেটের বিখ্যাত পাঁচভাই হোটেল কেমন? সাথে চা বাগানে ঘুরাঘুরিও ;) ২০১৯ সালের ভিডিও এটা ;p,https://www.facebook.com/metroman14/videos/339744337752982/,-5.14,metroman_89,5,23,28,2021-07-08 09:15:00,thursday,10,0.967741935483871,7,0.6428571428571429
09-07-21,4:00:00,"6,319",4425,115,61,1623,19,42,5,1,28,পুরান ঢাকার বিসমিল্লাহ কাবাব আর বাকরখানি ! 😍,https://www.facebook.com/metroman14/videos/5720509908019437/,-1.89,metroman_90,13,16,29,2021-07-09 09:00:00,friday,10,0.9441210710128056,7,0.10344827586206896
11-07-21,4:00:01,"3,847",2741,78,61,914,10,25,1,2,15,মিরপুরের বিখ্যাত কাবাব ঘর আসলেই কেমন?,https://www.facebook.com/metroman14/videos/172329868284225/,-3.1,metroman_91,10,18,28,2021-07-11 09:00:01,sunday,10,0.9420889348500517,7,0.2857142857142857
13-07-21,4:00:19,"3,811",2668,61,56,987,9,10,0,2,18,পুরান ঢাকার একদম আসল নান্না আর আসল হাজীর বিরিয়ানী কেমন?,https://www.facebook.com/metroman14/videos/3106911569632867/,-3.13,metroman_92,6,22,28,2021-07-13 09:00:19,tuesday,10,0.9766081871345029,7,0.5714285714285714
15-07-21,4:00:35,"1,687",1189,46,29,389,7,7,0,3,17,পুরান ঢাকার গুপ্ত এক মিষ্টান্ন ভান্ডারের খোঁজে..,https://www.facebook.com/metroman14/videos/1034512537286760/,-7.06,metroman_93,3,22,25,2021-07-15 09:00:35,thursday,10,0.9527186761229315,7,0.76
16-08-21,3:14:21,"6,288",4500,137,78,1494,36,15,1,3,24,"ইন্ডিয়ার জনপ্রিয় স্ট্রিট ফুড এই পাপড়ি চাট বাংলাদেশেও পরিবেশন করা হচ্ছে কিছু জায়গায় , আমি চেখে দেখলাম কেমন এটা , আপনাদের এক্সপেরিয়েন্সও শেয়ার করবেন প্লেস : Kabab-E-Ishq Fakirapool",https://www.facebook.com/metroman14/videos/1930458733781196/,-1.9,metroman_94,5,24,29,2021-08-16 08:14:21,monday,9,0.9758423394787031,7,0.6551724137931034
20-08-21,4:30:00,"37,343",28453,1387,797,6016,242,203,24,28,193,"নলির নিহারির সাথে গরুর কোড়লের মাংস আর মগজ , জাস্ট ওয়াও ! 🤤🤤",https://www.facebook.com/metroman14/videos/352615253013776/,3.13,metroman_95,20,9,29,2021-08-20 09:30:00,friday,10,0.9239487026543394,7,-0.3793103448275862
22-08-21,4:00:01,"8,109",5467,203,70,2145,19,145,3,6,51,"মিঠাই বাংলাদেশে তাদের মিষ্টি এবং ঝাল আইটেমগুলা খেয়ে দেখলাম কেমন লাগে ;p সাথে কেক খাওয়ার ক্রেভিংসটাও মিটিয়ে নিলাম , আপনাদের ভাল লাগে কোনটা?",https://www.facebook.com/metroman14/videos/556580488858151/,-1.47,metroman_96,8,21,29,2021-08-22 09:00:01,sunday,10,0.8699873364288729,7,0.4482758620689655
24-08-21,4:00:01,"16,744",12142,266,223,3840,98,63,12,13,87,"খাওয়া শেষে ডাবের পুডিং, তার আগে বিফ খিচুড়ি , গরুর কালা ভুনা, গরুর লাল ভুনা, হান্ডি বিফ, খাসির গ্লাসি বা মাটন গ্লাসি , চিকেন গ্রিল, চিকেন তাওয়া ঝালফ্রাই আহা ! বাংলা খাবারের সে কি স্বাদ ! যতই বাইরের দেশের খাবার খান না কেন বাংলা খাবারের প্রতি সবারই আলাদা একটা টান থাকে , আমরাও তার ব্যতিক্রম নই । তাই এখন থেকে প্রতি মাসে অন্তত ২ টা বাংলা রেস্টুরেন্ট/রেস্তোরা/হোটেলের রিভিউ থাকবে ডিটেইলসে আজকে আমরা খেয়েছি মিরপুর ১০ এ অবস্থিত ""পাবনা বাংলা রেস্তোরা"" থেকে । ডাবের পুডিং তাদের ইউনিক ডেজার্ট আইটেম। তার আগে বিফ খিচুড়ি , গরুর কালা ভুনা, গরুর লাল ভুনা, হান্ডি বিফ, খাসির গ্লাসি বা মাটন গ্লাসি , চিকেন গ্রিল, চিকেন তাওয়া ঝালফ্রাই এগুলা সব খেয়েছি ! আজকের ভিডিওটা বেশ উপভোগ্য হবে ! হোটেলটির এড্রেস লিংক : https://goo.gl/maps/gp7KVD6DhnS9XrcFA:=:https://www.google.com/maps/place/Bangla+Restora/@23.8101145,90.3714883,19z/data=!4m5!3m4!1s0x3755c0d58964ae17:0xeacafb085c698384!8m2!3d23.8100764!4d90.371583?shorturl=1 Shahriar Rabbir : https://linktr.ee/rabbir Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/ Thumbnail Credit: https://www.facebook.com/jawad.chowdhury.90",https://www.facebook.com/metroman14/videos/894124331224121/,1.41,metroman_97,11,18,29,2021-08-24 09:00:01,tuesday,10,0.9572088499878434,7,0.2413793103448276
26-08-21,3:40:07,"8,700",5636,317,237,2284,28,135,5,3,55,"বাংলাদেশে ফ্রাইড চিকেনের জন্য বেশ কয়েকটা ভালো ব্র্যান্ড আছে, এখন আরো একটার আবির্ভাব হলোঃ FRY BUCKET আমরা নতুন ফ্রাইড চিকেন জায়ান্ট FRY BUCKET এর চিকেন ফ্রাই বাকেট থেকে শুরু করে নাগেট, বার্গার এবং ফিশ ও চিপ্স সহ অনেক কিছুই চেখে দেখলাম ! বাকিদের সাথে কতটুকু টেক্কা দিবে সেটা বলা মুশকিল তবে টেস্ট ও মানের দিক থেকে কিন্তু ভালোই এগিয়ে FRY BUCKET !",https://www.facebook.com/metroman14/videos/246888407306728/,-1.37,metroman_98,6,23,29,2021-08-26 08:40:07,thursday,9,0.8860557768924303,7,0.5862068965517241
28-08-21,4:00:00,"7,073",4705,239,137,1830,34,68,7,4,49,"Fantasy Kingdom, Water Kingdom & Resort Atlantis একসাথে ! *_* Exclusive discount for our subscribers on their first purchase from Go Zayaan Flat BDT500 discount on all available domestic hotels and resorts on first time purchase. Coupon Code : METRO500 Booking on Go Zayaan is so easy it can be done under 9 minutes! How to avail? For night-stay room booking, Browse www.gozayaan.com/?search=hotel:=:https://www.gozayaan.com/?search=hotel Select Dhaka as location, pick travel dates and hit ‘Search’. Select your desired hotel or resort and book your desired room using the coupon. Hit continue and apply coupon. Exclusive discount for o from Go Zayaan. Coupon valid till 30 September 2021 Join their community: https://www.facebook.com/groups/gozayaan/?ref=share Shahriar Rabbir : https://linktr.ee/rabbir Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/ Thumbnail Credit: https://www.facebook.com/jawad.chowdhury.90",https://www.facebook.com/metroman14/videos/377214397333394/,-1.68,metroman_99,11,18,29,2021-08-28 09:00:00,saturday,10,0.9206827309236948,7,0.2413793103448276
10-09-21,4:00:05,"7,183",5494,171,129,1283,47,24,4,2,29,"গুলশানে The Rio Lounge এর বুফে কেমন? Address: Gulshan Pink City Market (7th floor), 15 Avenue, Gulshan-2, Dhaka Map Link: https://goo.gl/maps/uN1aRsAzvpjhy69v5:=:https://www.google.com/maps/place/The+Rio+Lounge/@23.7923819,90.4136431,17z/data=!3m1!4b1!4m5!3m4!1s0x3755c77c60fa5bd9:0x11e355eb7c3efe2c!8m2!3d23.7923819!4d90.4158318?shorturl=1 Shahriar Rabbir : https://linktr.ee/rabbir Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/",https://www.facebook.com/metroman14/videos/411732820565355/,-1.66,metroman_100,9,20,29,2021-09-10 09:00:05,friday,10,0.9568034557235421,7,0.3793103448275862
16-09-21,7:35:43,"12,809",9527,237,172,2699,49,29,10,8,78,"মধ্য প্রাচ্যের জনপ্রিয় খাবার খাসির কাবুলি পোলাও থেকে শুরু করে ১৯০ টাকার বিফ কাচ্চি এবং আর বেশ কিছু মজাদার খাবার আজকে খাওয়া হল পুরাণ ঢাকার নবাবগঞ্জের zaitoon Biriyani House এ Address: 23 nawabganj Rd, Dhaka 1211 Map Link: https://goo.gl/maps/Jb4mJKKFbhKvh1GD8:=:https://www.google.com/maps/place/Zaitoon+Biriyani+House/@23.7229285,90.3751358,17z/data=!3m1!4b1!4m5!3m4!1s0x3755b9a587e89fa9:0x9a5f9eaee4ef0111!8m2!3d23.7229285!4d90.3773298?shorturl=1 Shahriar Rabbir : https://linktr.ee/rabbir Kazi Tahsin Tonmoy : https://www.instagram.com/kazi_tahsin_tonmoy/:=:https://www.instagram.com/accounts/login/ https://facebook.com/tahsintonmoy18:=:https://www.facebook.com/tahsintonmoy18 আরো অন্যান্য জায়গার রিভিউ পেতে গ্রুপে জয়েন হউন : https://www.facebook.com/groups/2182719932050014/",https://www.facebook.com/metroman14/videos/163728519275771/,1.07,metroman_101,15,14,29,2021-09-16 12:35:43,thursday,13,0.9672815871910895,7,-0.034482758620689655
