Post Created Date,Post Created Time,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Message,Link,Score,comment_csv,comment_neg,comment_pos,comment_total,timestamp,week_day,time_slot,polarity,polarity_class,polarity_comment
30-10-21,7:00:03,"58,787",20553,1561,187,26434,162,9202,34,60,594,I got challenged me to a cooking competition by Sunehra Tasnim watch on high quality : https://youtu.be/MAhT5ZNu1Ik:=:https://www.youtube.com/watch?v=MAhT5ZNu1Ik&feature=youtu.be,https://www.facebook.com/Rafsanthechotobhai/videos/472982457287545/,-1.17,rafsan_103,9,21,30,2021-10-30 12:00:03,saturday,13,0.4904346872773118,5,0.4
05-11-21,4:30:01,"76,867",33121,1020,212,40227,203,1192,24,40,828,My older brother challenged me to a cooking competition Watch on HD : https://youtu.be/Mr3CI1QlAkE:=:https://www.youtube.com/watch?v=Mr3CI1QlAkE&feature=youtu.be My Personal Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/,https://www.facebook.com/Rafsanthechotobhai/videos/405864317665826/,1.05,rafsan_104,6,24,30,2021-11-05 09:30:01,friday,10,0.9409135814084773,7,0.6
13-11-21,6:00:24,"137,960",48259,5381,441,75376,454,6132,105,209,1603,We went on a search for the best bhelpuri Dhaka has to offer High Quality : https://youtu.be/lGT-TIB2ZU0:=:https://www.youtube.com/watch?v=lGT-TIB2ZU0&feature=youtu.be My Personal Insta : https://www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/ Mahdin Nabi Khan : https://www.instagram.com/mahdinnabii:=:https://www.instagram.com/accounts/login/ Sidratul Tasdee : https://www.instagram.com/stasdeee:=:https://www.instagram.com/accounts/login/,https://www.facebook.com/Rafsanthechotobhai/videos/572730267335530/,1.89,rafsan_105,12,18,30,2021-11-13 11:00:24,saturday,12,0.8463024118074846,7,0.2
19-11-21,3:30:00,"179,828",76395,2547,462,91880,779,5071,43,242,2409,So we gave an outlet of Habiby's and blocked Mohommadpur then the popo showed up yikes Watch on HD : https://youtu.be/fE63dRdro7M:=:https://www.youtube.com/watch?v=fE63dRdro7M My Personal Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/1104162823659709/,2.32,rafsan_106,5,25,30,2021-11-19 08:30:00,friday,9,0.8933322711702382,7,0.6666666666666666
23-11-21,8:00:14,"85,093",32353,1254,232,48658,399,1004,31,78,1084,"How Cheap is Nepal, lets go Watch on HD : https://youtu.be/RduJQctobGA:=:https://www.youtube.com/watch?v=RduJQctobGA&feature=youtu.be Justice by Chotobhai MRCH www.instagram.com/justicebychotobhai:=:https://www.instagram.com/accounts/login/",https://www.facebook.com/Rafsanthechotobhai/videos/1037472483494493/,1.16,rafsan_107,4,26,30,2021-11-23 13:00:14,tuesday,14,0.9565692433761267,7,0.7333333333333333
24-11-21,8:00:01,"29,045",8747,679,145,18147,741,163,15,8,400,"We went to Mount Everest, dropping this Friday! Watch on HD : https://youtu.be/Y2nASbkolBs:=:https://www.youtube.com/watch?v=Y2nASbkolBs&feature=youtu.be Iftekhar Rafsan Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/ Outfit from Justice by Chotobhai",https://www.facebook.com/Rafsanthechotobhai/videos/1610935909248033/,-2.51,rafsan_108,3,27,30,2021-11-24 13:00:01,wednesday,14,0.9808976070658314,7,0.8
26-11-21,3:30:23,"232,455",87734,6292,1298,110476,4407,19110,94,266,2778,"I took a 3,50,000 Taka helicopter ride to Mount Everest Base Camp Watch HD : https://youtu.be/DR-iG8kRKHk:=:https://www.youtube.com/watch?v=DR-iG8kRKHk&feature=youtu.be Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/ Justice by Chotobhai : www.instagram.com/justicebychotobhai:=:https://www.instagram.com/accounts/login/",https://www.facebook.com/Rafsanthechotobhai/videos/270447505043611/,3.18,rafsan_109,3,26,29,2021-11-26 08:30:23,friday,9,0.7160379491143505,6,0.7931034482758621
30-11-21,10:00:54,"173,309",72831,1735,521,90633,2236,3117,42,91,2103,We tried one of the most exclusive breakfasts with a view of Mt. Everest Watch on HD : https://youtu.be/1wzsKvsU70E:=:https://www.youtube.com/watch?v=1wzsKvsU70E&feature=youtu.be Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/ Justice by Chotobhai,https://www.facebook.com/Rafsanthechotobhai/videos/616434686152615/,2.39,rafsan_110,7,23,30,2021-11-30 15:00:54,tuesday,16,0.9338233796909042,7,0.5333333333333333
03-12-21,3:37:01,"19,283",7076,325,58,10289,1130,165,9,3,228,"We explored a cave as well as the top 3 iconic places in Nepal, Pokhara Watch on HD : https://youtu.be/g7pG-80XKpA:=:https://www.youtube.com/watch?v=g7pG-80XKpA",https://www.facebook.com/Rafsanthechotobhai/videos/489664125820110/,-3.82,rafsan_111,3,27,30,2021-12-03 08:37:01,friday,9,0.9700608930987822,7,0.8
08-12-21,8:58:41,"133,188",49868,2518,888,70609,2857,4551,104,171,1622,I decided to make a room tour and it's a full-on RGB Setup! Watch on HD : https://youtu.be/KrMRuHihv_o:=:https://www.youtube.com/watch?v=KrMRuHihv_o&feature=youtu.be Where I got my RGB light setups SmartLife https://smartlife.com.bd/,https://www.facebook.com/Rafsanthechotobhai/videos/230554305819883/,1.81,rafsan_112,12,18,30,2021-12-08 13:58:41,wednesday,14,0.8792201616737993,7,0.2
